NAME,LTP,DC,DO,DH,DL,PDC,CH,PCH,DV,LTT,WH52,WL52,DATE_TIME,DATE_TODAY,HOUR,MIN
ZEEENT,250.45,242.55,237.95,253.35,234.85,242.55,7.90,+3.26,"665,285",15:07:39.000,506.10,203.70,2019-10-15 15:06:00,2019-10-15,15,06
YESBAN,40.35,40.00,41.00,41.40,39.00,40.00,0.35,+0.88,"12,189,447",15:07:41.000,285.90,29.05,2019-10-15 15:06:00,2019-10-15,15,06
BSESEN,"38,524.65","38,214.47","38,316.49","38,635.19","38,238.27","38,214.47",310.18,+0.81,NA,15:07:43.202,NA,NA,2019-10-15 15:07:42,2019-10-15,15,07
HDFBAN,"1,223.35","1,203.15","1,210.00","1,225.00","1,207.30","1,203.15",20.20,+1.68,"110,960",15:07:44.000,"1,285.00",942.20,2019-10-15 15:07:42,2019-10-15,15,07
RELPET,131.50,130.85,129.00,132.40,127.90,130.85,0.65,+0.50,"2,225,733",15:30:03.000,152.95,68.10,2019-10-15 15:07:42,2019-10-15,15,07
HDFC,"2,016.35","2,011.50","2,013.00","2,030.05","1,994.85","2,011.50",4.85,+0.24,"171,729",15:07:48.000,"2,357.00","1,646.00",2019-10-15 15:07:42,2019-10-15,15,07
INFTEC,767.55,785.65,773.80,774.75,765.00,785.65,-18.10,-2.30,"302,485",15:07:49.000,847.40,600.65,2019-10-15 15:07:42,2019-10-15,15,07
ICIBAN,431.70,428.60,430.00,435.30,428.00,428.60,3.10,+0.72,"343,163",15:07:52.000,458.45,309.60,2019-10-15 15:07:42,2019-10-15,15,07
ITC,247.60,244.20,247.40,249.20,245.10,244.20,3.40,+1.39,"323,874",15:07:55.000,310.00,234.10,2019-10-15 15:07:42,2019-10-15,15,07
TCS,"2,037.95","2,020.95","2,028.80","2,046.90","2,024.20","2,020.95",17.00,+0.84,"129,582",15:07:57.000,"2,296.00","1,784.00",2019-10-15 15:07:42,2019-10-15,15,07
KOTMAH,"1,616.00","1,583.75","1,586.00","1,629.65","1,577.80","1,583.75",32.25,+2.04,"87,074",15:07:59.000,"1,682.40","1,099.00",2019-10-15 15:07:42,2019-10-15,15,07
LARTOU,"1,433.00","1,422.65","1,427.00","1,445.10","1,421.00","1,422.65",10.35,+0.73,"121,295",15:08:01.000,"1,606.70","1,183.40",2019-10-15 15:07:42,2019-10-15,15,07
HINLEV,"2,062.50","2,014.70","2,052.00","2,077.00","2,026.75","2,014.70",47.80,+2.37,"192,725",15:08:04.000,"2,101.50","1,500.40",2019-10-15 15:07:42,2019-10-15,15,07
AXIBAN,691.45,683.55,683.65,694.90,681.80,683.55,7.90,+1.16,"179,348",15:08:06.000,826.55,534.15,2019-10-15 15:07:42,2019-10-15,15,07
STABAN,258.20,255.45,256.80,259.90,254.75,255.45,2.75,+1.08,"1,048,415",15:08:07.000,373.70,244.35,2019-10-15 15:07:42,2019-10-15,15,07
BAJFI,"3,876.50","3,881.65","3,909.00","3,916.75","3,845.00","3,881.65",-5.15,-0.13,"36,107",15:08:07.000,"4,112.00","2,000.80",2019-10-15 15:07:42,2019-10-15,15,07
MARUTI,"6,977.00","6,819.55","6,829.00","7,015.35","6,810.00","6,819.55",157.45,+2.31,"71,709",15:08:09.000,"7,929.00","5,447.00",2019-10-15 15:07:42,2019-10-15,15,07
INDBA,"1,270.20","1,250.50","1,251.55","1,275.80","1,237.00","1,250.50",19.70,+1.58,"182,011",15:08:11.000,"1,835.00","1,192.00",2019-10-15 15:07:42,2019-10-15,15,07
ASIPAI,"1,806.05","1,797.65","1,797.00","1,824.15","1,797.00","1,797.65",8.40,+0.47,"46,954",15:08:13.000,"1,819.55","1,119.60",2019-10-15 15:07:42,2019-10-15,15,07
BHAAIR,383.85,393.50,391.95,391.95,381.65,393.50,-9.65,-2.45,"176,565",15:08:15.000,396.55,264.41,2019-10-15 15:07:42,2019-10-15,15,07
HCLTEC,"1,084.10","1,087.05","1,088.60","1,099.00","1,081.05","1,087.05",-2.95,-0.27,"26,872",15:08:17.000,"1,190.00",920.15,2019-10-15 15:07:42,2019-10-15,15,07
TITIND,"1,272.20","1,249.05","1,251.00","1,273.00","1,251.00","1,249.05",23.15,+1.85,"61,087",15:08:18.000,"1,345.55",766.65,2019-10-15 15:07:42,2019-10-15,15,07
MAHMAH,582.95,568.50,570.00,586.50,565.50,568.50,14.45,+2.54,"442,895",15:08:16.000,814.00,502.85,2019-10-15 15:07:42,2019-10-15,15,07
BAFINS,"8,028.05","8,073.45","8,108.95","8,131.45","8,020.10","8,073.45",-45.40,-0.56,"10,473",15:08:20.000,"8,668.65","4,960.00",2019-10-15 15:07:42,2019-10-15,15,07
NTPC,119.65,117.80,117.70,119.70,117.35,117.80,1.85,+1.57,"322,361",15:08:23.000,145.85,106.71,2019-10-15 15:07:42,2019-10-15,15,07
NESIND,"14,080.00","14,174.10","14,175.00","14,198.00","13,711.60","14,174.10",-94.10,-0.66,"3,806",15:08:24.000,"14,300.00","9,205.00",2019-10-15 15:07:42,2019-10-15,15,07
POWGRI,201.55,198.45,198.80,201.95,198.45,198.45,3.10,+1.56,"85,647",15:08:27.000,216.20,173.05,2019-10-15 15:07:42,2019-10-15,15,07
ULTCEM,"4,207.25","4,171.90","4,121.35","4,219.25","4,121.35","4,171.90",35.35,+0.85,"13,116",15:08:28.000,"4,903.90","3,263.70",2019-10-15 15:07:42,2019-10-15,15,07
TECMAH,720.90,720.60,721.00,728.00,719.50,720.60,0.30,+0.04,"42,357",15:08:29.000,846.00,607.90,2019-10-15 15:07:42,2019-10-15,15,07
SUNPHA,397.00,394.60,397.25,400.00,392.50,394.60,2.40,+0.61,"120,958",15:08:30.000,616.50,350.40,2019-10-15 15:07:42,2019-10-15,15,07
ONGC,138.50,135.20,136.60,138.50,135.40,135.20,3.30,+2.44,"579,117",15:08:33.000,178.95,115.55,2019-10-15 15:07:42,2019-10-15,15,07
BAAUTO,"3,013.40","2,956.05","2,959.00","3,029.00","2,956.50","2,956.05",57.35,+1.94,"29,631",15:08:35.000,"3,145.55","2,400.00",2019-10-15 15:07:42,2019-10-15,15,07
BHARAS,"6,042.70","5,767.35","5,773.85","6,100.00","5,773.85","5,767.35",275.35,+4.77,614,15:08:36.000,"6,539.00","3,352.10",2019-10-15 15:07:42,2019-10-15,15,07
INDOIL,146.50,144.80,145.95,148.30,145.20,144.80,1.70,+1.17,"445,892",15:08:38.000,170.40,116.10,2019-10-15 15:07:42,2019-10-15,15,07
COALIN,191.30,190.10,188.30,192.60,188.10,190.10,1.20,+0.63,"274,827",15:08:39.000,288.30,177.80,2019-10-15 15:07:42,2019-10-15,15,07
WIPRO,244.05,243.35,244.00,245.50,239.20,243.35,0.70,+0.29,"362,427",15:08:41.000,301.55,220.50,2019-10-15 15:07:42,2019-10-15,15,07
HERHON,"2,676.60","2,609.25","2,616.85","2,699.50","2,615.00","2,609.25",67.35,+2.58,"52,919",15:08:43.000,"3,382.70","2,228.25",2019-10-15 15:07:42,2019-10-15,15,07
BRIIND,"3,174.95","3,107.20","3,139.90","3,175.00","3,115.45","3,107.20",67.75,+2.18,"18,158",15:08:45.000,"3,443.90","2,302.00",2019-10-15 15:07:42,2019-10-15,15,07
UNIP,582.30,586.95,585.30,590.95,580.20,586.95,-4.65,-0.79,"78,426",15:08:46.000,709.25,390.53,2019-10-15 15:07:42,2019-10-15,15,07
DRREDD,"2,683.85","2,648.90","2,663.10","2,695.80","2,659.80","2,648.90",34.95,+1.32,"10,243",15:08:48.000,"2,965.20","2,065.30",2019-10-15 15:07:42,2019-10-15,15,07
ADAPOR,414.00,406.95,409.50,414.40,407.60,406.95,7.05,+1.73,"60,491",15:08:49.000,430.00,293.95,2019-10-15 15:07:42,2019-10-15,15,07
GRASIM,703.40,698.65,699.00,705.90,691.95,698.65,4.75,+0.68,"23,411",15:08:49.000,958.55,635.60,2019-10-15 15:07:42,2019-10-15,15,07
VEDLIM,153.65,147.85,147.50,155.80,144.60,147.85,5.80,+3.92,"1,124,896",15:08:50.000,228.00,125.70,2019-10-15 15:07:42,2019-10-15,15,07
HINDAL,192.90,188.80,188.00,195.35,186.00,188.80,4.10,+2.17,"316,824",15:08:53.000,246.00,171.25,2019-10-15 15:07:42,2019-10-15,15,07
TATSTE,350.30,344.85,345.50,358.25,338.80,344.85,5.45,+1.58,"1,521,611",15:08:54.000,610.00,320.30,2019-10-15 15:07:42,2019-10-15,15,07
EICMOT,"19,170.90","18,311.25","18,370.00","19,200.80","18,270.00","18,311.25",859.65,+4.69,"6,028",15:08:57.000,"25,300.00","15,196.95",2019-10-15 15:07:42,2019-10-15,15,07
GAIL,128.20,125.85,126.50,129.05,125.60,125.85,2.35,+1.87,"230,126",15:08:57.000,190.98,119.65,2019-10-15 15:07:42,2019-10-15,15,07
JSWSTE,220.40,221.50,221.05,226.90,214.50,221.50,-1.10,-0.50,"643,248",15:09:00.000,384.90,201.90,2019-10-15 15:07:42,2019-10-15,15,07
BHAINF,257.00,259.25,258.25,260.30,255.45,259.25,-2.25,-0.87,"30,562",15:09:02.000,333.80,238.70,2019-10-15 15:07:42,2019-10-15,15,07
CIPLA,445.90,440.85,444.00,447.10,436.00,440.85,5.05,+1.15,"93,180",15:09:04.000,651.95,389.55,2019-10-15 15:07:42,2019-10-15,15,07
TATMOT,127.20,127.80,127.50,128.95,123.75,127.80,-0.60,-0.47,"3,023,540",15:09:05.000,239.30,106.00,2019-10-15 15:07:42,2019-10-15,15,07
ZEEENT,250.45,242.55,237.95,253.35,234.85,242.55,7.90,+3.26,"667,683",15:09:07.000,506.10,203.70,2019-10-15 15:07:42,2019-10-15,15,07
YESBAN,40.30,40.00,41.00,41.40,39.00,40.00,0.30,+0.75,"12,209,555",15:09:09.000,285.90,29.05,2019-10-15 15:07:42,2019-10-15,15,07
BSESEN,"38,508.81","38,214.47","38,316.49","38,635.19","38,238.27","38,214.47",294.34,+0.77,NA,15:09:11.329,NA,NA,2019-10-15 15:09:09,2019-10-15,15,09
HDFBAN,"1,222.45","1,203.15","1,210.00","1,225.00","1,207.30","1,203.15",19.30,+1.60,"111,231",15:09:12.000,"1,285.00",942.20,2019-10-15 15:09:09,2019-10-15,15,09
RELPET,131.50,130.85,129.00,132.40,127.90,130.85,0.65,+0.50,"2,225,733",15:30:03.000,152.95,68.10,2019-10-15 15:09:09,2019-10-15,15,09
HDFC,"2,012.85","2,011.50","2,013.00","2,030.05","1,994.85","2,011.50",1.35,+0.07,"172,126",15:09:17.000,"2,357.00","1,646.00",2019-10-15 15:09:09,2019-10-15,15,09
INFTEC,767.30,785.65,773.80,774.75,765.00,785.65,-18.35,-2.34,"303,010",15:09:18.000,847.40,600.65,2019-10-15 15:09:09,2019-10-15,15,09
ICIBAN,431.40,428.60,430.00,435.30,428.00,428.60,2.80,+0.65,"343,403",15:09:18.000,458.45,309.60,2019-10-15 15:09:09,2019-10-15,15,09
ITC,247.90,244.20,247.40,249.20,245.10,244.20,3.70,+1.52,"323,983",15:09:21.000,310.00,234.10,2019-10-15 15:09:09,2019-10-15,15,09
TCS,"2,037.80","2,020.95","2,028.80","2,046.90","2,024.20","2,020.95",16.85,+0.83,"129,652",15:09:23.000,"2,296.00","1,784.00",2019-10-15 15:09:09,2019-10-15,15,09
KOTMAH,"1,615.20","1,583.75","1,586.00","1,629.65","1,577.80","1,583.75",31.45,+1.99,"87,676",15:09:22.000,"1,682.40","1,099.00",2019-10-15 15:09:09,2019-10-15,15,09
LARTOU,"1,433.75","1,422.65","1,427.00","1,445.10","1,421.00","1,422.65",11.10,+0.78,"121,309",15:09:24.000,"1,606.70","1,183.40",2019-10-15 15:09:09,2019-10-15,15,09
HINLEV,"2,063.55","2,014.70","2,052.00","2,077.00","2,026.75","2,014.70",48.85,+2.42,"193,129",15:09:25.000,"2,101.50","1,500.40",2019-10-15 15:09:09,2019-10-15,15,09
AXIBAN,690.55,683.55,683.65,694.90,681.80,683.55,7.00,+1.02,"179,417",15:09:28.000,826.55,534.15,2019-10-15 15:09:09,2019-10-15,15,09
STABAN,258.05,255.45,256.80,259.90,254.75,255.45,2.60,+1.02,"1,051,380",15:09:30.000,373.70,244.35,2019-10-15 15:09:09,2019-10-15,15,09
BAJFI,"3,872.10","3,881.65","3,909.00","3,916.75","3,845.00","3,881.65",-9.55,-0.25,"36,159",15:09:31.000,"4,112.00","2,000.80",2019-10-15 15:09:09,2019-10-15,15,09
MARUTI,"6,975.00","6,819.55","6,829.00","7,015.35","6,810.00","6,819.55",155.45,+2.28,"71,927",15:09:32.000,"7,929.00","5,447.00",2019-10-15 15:09:09,2019-10-15,15,09
INDBA,"1,269.80","1,250.50","1,251.55","1,275.80","1,237.00","1,250.50",19.30,+1.54,"182,161",15:09:35.000,"1,835.00","1,192.00",2019-10-15 15:09:09,2019-10-15,15,09
ASIPAI,"1,804.65","1,797.65","1,797.00","1,824.15","1,797.00","1,797.65",7.00,+0.39,"46,959",15:09:36.000,"1,819.55","1,119.60",2019-10-15 15:09:09,2019-10-15,15,09
BHAAIR,383.40,393.50,391.95,391.95,381.65,393.50,-10.10,-2.57,"178,154",15:09:37.000,396.55,264.41,2019-10-15 15:09:09,2019-10-15,15,09
HCLTEC,"1,083.70","1,087.05","1,088.60","1,099.00","1,081.05","1,087.05",-3.35,-0.31,"26,874",15:09:38.000,"1,190.00",920.15,2019-10-15 15:09:09,2019-10-15,15,09
TITIND,"1,271.50","1,249.05","1,251.00","1,273.00","1,251.00","1,249.05",22.45,+1.80,"61,094",15:09:41.000,"1,345.55",766.65,2019-10-15 15:09:09,2019-10-15,15,09
MAHMAH,583.05,568.50,570.00,586.50,565.50,568.50,14.55,+2.56,"443,442",15:09:43.000,814.00,502.85,2019-10-15 15:09:09,2019-10-15,15,09
BAFINS,"8,025.10","8,073.45","8,108.95","8,131.45","8,020.10","8,073.45",-48.35,-0.60,"10,520",15:09:44.000,"8,668.65","4,960.00",2019-10-15 15:09:09,2019-10-15,15,09
NTPC,119.65,117.80,117.70,119.80,117.35,117.80,1.85,+1.57,"323,311",15:09:46.000,145.85,106.71,2019-10-15 15:09:09,2019-10-15,15,09
NESIND,"14,085.70","14,174.10","14,175.00","14,198.00","13,711.60","14,174.10",-88.40,-0.62,"3,831",15:09:48.000,"14,300.00","9,205.00",2019-10-15 15:09:09,2019-10-15,15,09
POWGRI,201.65,198.45,198.80,201.95,198.45,198.45,3.20,+1.61,"85,973",15:09:51.000,216.20,173.05,2019-10-15 15:09:09,2019-10-15,15,09
ULTCEM,"4,202.55","4,171.90","4,121.35","4,219.25","4,121.35","4,171.90",30.65,+0.73,"13,127",15:09:52.000,"4,903.90","3,263.70",2019-10-15 15:09:09,2019-10-15,15,09
TECMAH,720.80,720.60,721.00,728.00,719.50,720.60,0.20,+0.03,"42,557",15:09:54.000,846.00,607.90,2019-10-15 15:09:09,2019-10-15,15,09
SUNPHA,396.85,394.60,397.25,400.00,392.50,394.60,2.25,+0.57,"122,162",15:09:57.000,616.50,350.40,2019-10-15 15:09:09,2019-10-15,15,09
ONGC,138.45,135.20,136.60,138.50,135.40,135.20,3.25,+2.40,"579,980",15:09:58.000,178.95,115.55,2019-10-15 15:09:09,2019-10-15,15,09
BAAUTO,"3,010.00","2,956.05","2,959.00","3,029.00","2,956.50","2,956.05",53.95,+1.83,"29,691",15:09:59.000,"3,145.55","2,400.00",2019-10-15 15:09:09,2019-10-15,15,09
BHARAS,"6,054.55","5,767.35","5,773.85","6,100.00","5,773.85","5,767.35",287.20,+4.98,651,15:09:59.000,"6,539.00","3,352.10",2019-10-15 15:09:09,2019-10-15,15,09
INDOIL,146.30,144.80,145.95,148.30,145.20,144.80,1.50,+1.04,"450,048",15:10:01.000,170.40,116.10,2019-10-15 15:09:09,2019-10-15,15,09
COALIN,191.15,190.10,188.30,192.60,188.10,190.10,1.05,+0.55,"276,580",15:10:03.000,288.30,177.80,2019-10-15 15:09:09,2019-10-15,15,09
WIPRO,244.05,243.35,244.00,245.50,239.20,243.35,0.70,+0.29,"363,029",15:10:05.000,301.55,220.50,2019-10-15 15:09:09,2019-10-15,15,09
HERHON,"2,677.00","2,609.25","2,616.85","2,699.50","2,615.00","2,609.25",67.75,+2.60,"53,810",15:10:07.000,"3,382.70","2,228.25",2019-10-15 15:09:09,2019-10-15,15,09
BRIIND,"3,176.00","3,107.20","3,139.90","3,176.00","3,115.45","3,107.20",68.80,+2.21,"18,507",15:10:09.000,"3,443.90","2,302.00",2019-10-15 15:09:09,2019-10-15,15,09
UNIP,582.80,586.95,585.30,590.95,580.20,586.95,-4.15,-0.71,"78,729",15:10:10.000,709.25,390.53,2019-10-15 15:09:09,2019-10-15,15,09
DRREDD,"2,685.95","2,648.90","2,663.10","2,695.80","2,659.80","2,648.90",37.05,+1.40,"10,249",15:10:05.000,"2,965.20","2,065.30",2019-10-15 15:09:09,2019-10-15,15,09
ADAPOR,413.85,406.95,409.50,414.40,407.60,406.95,6.90,+1.70,"72,797",15:10:12.000,430.00,293.95,2019-10-15 15:09:09,2019-10-15,15,09
GRASIM,703.40,698.65,699.00,705.90,691.95,698.65,4.75,+0.68,"23,411",15:10:15.000,958.55,635.60,2019-10-15 15:09:09,2019-10-15,15,09
VEDLIM,153.10,147.85,147.50,155.80,144.60,147.85,5.25,+3.55,"1,127,800",15:10:16.000,228.00,125.70,2019-10-15 15:09:09,2019-10-15,15,09
HINDAL,192.50,188.80,188.00,195.35,186.00,188.80,3.70,+1.96,"316,874",15:10:17.000,246.00,171.25,2019-10-15 15:09:09,2019-10-15,15,09
TATSTE,349.10,344.85,345.50,358.25,338.80,344.85,4.25,+1.23,"1,526,567",15:10:19.000,610.00,320.30,2019-10-15 15:09:09,2019-10-15,15,09
EICMOT,"19,170.00","18,311.25","18,370.00","19,200.80","18,270.00","18,311.25",858.75,+4.69,"6,056",15:10:20.000,"25,300.00","15,196.95",2019-10-15 15:09:09,2019-10-15,15,09
GAIL,128.20,125.85,126.50,129.05,125.60,125.85,2.35,+1.87,"230,379",15:10:21.000,190.98,119.65,2019-10-15 15:09:09,2019-10-15,15,09
JSWSTE,219.75,221.50,221.05,226.90,214.50,221.50,-1.75,-0.79,"644,172",15:10:24.000,384.90,201.90,2019-10-15 15:09:09,2019-10-15,15,09
BHAINF,257.00,259.25,258.25,260.30,255.45,259.25,-2.25,-0.87,"30,562",15:10:25.000,333.80,238.70,2019-10-15 15:09:09,2019-10-15,15,09
CIPLA,446.00,440.85,444.00,447.10,436.00,440.85,5.15,+1.17,"93,250",15:10:26.000,651.95,389.55,2019-10-15 15:09:09,2019-10-15,15,09
TATMOT,127.20,127.80,127.50,128.95,123.75,127.80,-0.60,-0.47,"3,025,111",15:10:27.000,239.30,106.00,2019-10-15 15:09:09,2019-10-15,15,09
ZEEENT,250.80,242.55,237.95,253.35,234.85,242.55,8.25,+3.40,"671,943",15:10:28.000,506.10,203.70,2019-10-15 15:09:09,2019-10-15,15,09
YESBAN,40.35,40.00,41.00,41.40,39.00,40.00,0.35,+0.88,"12,233,799",15:10:30.000,285.90,29.05,2019-10-15 15:09:09,2019-10-15,15,09
BSESEN,"38,504.05","38,214.47","38,316.49","38,635.19","38,238.27","38,214.47",289.58,+0.76,NA,15:10:33.456,NA,NA,2019-10-15 15:10:31,2019-10-15,15,10
HDFBAN,"1,222.60","1,203.15","1,210.00","1,225.00","1,207.30","1,203.15",19.45,+1.62,"111,471",15:10:34.000,"1,285.00",942.20,2019-10-15 15:10:31,2019-10-15,15,10
RELPET,131.50,130.85,129.00,132.40,127.90,130.85,0.65,+0.50,"2,225,733",15:30:03.000,152.95,68.10,2019-10-15 15:10:31,2019-10-15,15,10
HDFC,"2,012.35","2,011.50","2,013.00","2,030.05","1,994.85","2,011.50",0.85,+0.04,"172,180",15:10:37.000,"2,357.00","1,646.00",2019-10-15 15:10:31,2019-10-15,15,10
INFTEC,767.40,785.65,773.80,774.75,765.00,785.65,-18.25,-2.32,"303,404",15:10:39.000,847.40,600.65,2019-10-15 15:10:31,2019-10-15,15,10
ICIBAN,431.45,428.60,430.00,435.30,428.00,428.60,2.85,+0.66,"343,618",15:10:39.000,458.45,309.60,2019-10-15 15:10:31,2019-10-15,15,10
ITC,247.85,244.20,247.40,249.20,245.10,244.20,3.65,+1.49,"324,104",15:10:43.000,310.00,234.10,2019-10-15 15:10:31,2019-10-15,15,10
TCS,"2,037.00","2,020.95","2,028.80","2,046.90","2,024.20","2,020.95",16.05,+0.79,"129,974",15:10:45.000,"2,296.00","1,784.00",2019-10-15 15:10:31,2019-10-15,15,10
KOTMAH,"1,614.75","1,583.75","1,586.00","1,629.65","1,577.80","1,583.75",31.00,+1.96,"147,745",15:10:48.000,"1,682.40","1,099.00",2019-10-15 15:10:31,2019-10-15,15,10
LARTOU,"1,433.30","1,422.65","1,427.00","1,445.10","1,421.00","1,422.65",10.65,+0.75,"121,931",15:10:49.000,"1,606.70","1,183.40",2019-10-15 15:10:31,2019-10-15,15,10
HINLEV,"2,064.00","2,014.70","2,052.00","2,077.00","2,026.75","2,014.70",49.30,+2.45,"193,201",15:10:50.000,"2,101.50","1,500.40",2019-10-15 15:10:31,2019-10-15,15,10
AXIBAN,690.55,683.55,683.65,694.90,681.80,683.55,7.00,+1.02,"179,998",15:10:53.000,826.55,534.15,2019-10-15 15:10:31,2019-10-15,15,10
STABAN,258.10,255.45,256.80,259.90,254.75,255.45,2.65,+1.04,"1,054,870",15:10:54.000,373.70,244.35,2019-10-15 15:10:31,2019-10-15,15,10
BAJFI,"3,868.10","3,881.65","3,909.00","3,916.75","3,845.00","3,881.65",-13.55,-0.35,"36,427",15:10:55.000,"4,112.00","2,000.80",2019-10-15 15:10:31,2019-10-15,15,10
MARUTI,"6,976.50","6,819.55","6,829.00","7,015.35","6,810.00","6,819.55",156.95,+2.30,"72,515",15:10:57.000,"7,929.00","5,447.00",2019-10-15 15:10:31,2019-10-15,15,10
INDBA,"1,270.75","1,250.50","1,251.55","1,275.80","1,237.00","1,250.50",20.25,+1.62,"183,901",15:10:59.000,"1,835.00","1,192.00",2019-10-15 15:10:31,2019-10-15,15,10
ASIPAI,"1,801.75","1,797.65","1,797.00","1,824.15","1,797.00","1,797.65",4.10,+0.23,"47,069",15:11:01.000,"1,819.55","1,119.60",2019-10-15 15:10:31,2019-10-15,15,10
BHAAIR,383.65,393.50,391.95,391.95,381.65,393.50,-9.85,-2.50,"179,464",15:11:03.000,396.55,264.41,2019-10-15 15:10:31,2019-10-15,15,10
HCLTEC,"1,082.40","1,087.05","1,088.60","1,099.00","1,081.05","1,087.05",-4.65,-0.43,"27,489",15:11:05.000,"1,190.00",920.15,2019-10-15 15:10:31,2019-10-15,15,10
TITIND,"1,270.50","1,249.05","1,251.00","1,273.00","1,251.00","1,249.05",21.45,+1.72,"61,147",15:11:07.000,"1,345.55",766.65,2019-10-15 15:10:31,2019-10-15,15,10
MAHMAH,583.15,568.50,570.00,586.50,565.50,568.50,14.65,+2.58,"443,652",15:11:07.000,814.00,502.85,2019-10-15 15:10:31,2019-10-15,15,10
BAFINS,"8,025.10","8,073.45","8,108.95","8,131.45","8,020.10","8,073.45",-48.35,-0.60,"10,520",15:11:09.000,"8,668.65","4,960.00",2019-10-15 15:10:31,2019-10-15,15,10
NTPC,119.50,117.80,117.70,119.80,117.35,117.80,1.70,+1.44,"323,461",15:11:11.000,145.85,106.71,2019-10-15 15:10:31,2019-10-15,15,10
NESIND,"14,070.55","14,174.10","14,175.00","14,198.00","13,711.60","14,174.10",-103.55,-0.73,"3,833",15:11:13.000,"14,300.00","9,205.00",2019-10-15 15:10:31,2019-10-15,15,10
POWGRI,201.55,198.45,198.80,201.95,198.45,198.45,3.10,+1.56,"86,311",15:11:15.000,216.20,173.05,2019-10-15 15:10:31,2019-10-15,15,10
ULTCEM,"4,201.75","4,171.90","4,121.35","4,219.25","4,121.35","4,171.90",29.85,+0.72,"13,128",15:11:15.000,"4,903.90","3,263.70",2019-10-15 15:10:31,2019-10-15,15,10
TECMAH,720.60,720.60,721.00,728.00,719.50,720.60,NA,NA,"42,597",15:11:19.000,846.00,607.90,2019-10-15 15:10:31,2019-10-15,15,10
SUNPHA,396.70,394.60,397.25,400.00,392.50,394.60,2.10,+0.53,"122,557",15:11:22.000,616.50,350.40,2019-10-15 15:10:31,2019-10-15,15,10
ONGC,138.95,135.20,136.60,139.00,135.40,135.20,3.75,+2.77,"591,180",15:11:23.000,178.95,115.55,2019-10-15 15:10:31,2019-10-15,15,10
BAAUTO,"3,016.40","2,956.05","2,959.00","3,029.00","2,956.50","2,956.05",60.35,+2.04,"29,932",15:11:25.000,"3,145.55","2,400.00",2019-10-15 15:10:31,2019-10-15,15,10
BHARAS,"6,050.00","5,767.35","5,773.85","6,100.00","5,773.85","5,767.35",282.65,+4.90,687,15:11:20.000,"6,539.00","3,352.10",2019-10-15 15:10:31,2019-10-15,15,10
INDOIL,146.20,144.80,145.95,148.30,145.20,144.80,1.40,+0.97,"453,386",15:11:28.000,170.40,116.10,2019-10-15 15:10:31,2019-10-15,15,10
COALIN,191.05,190.10,188.30,192.60,188.10,190.10,0.95,+0.50,"277,695",15:11:29.000,288.30,177.80,2019-10-15 15:10:31,2019-10-15,15,10
WIPRO,244.15,243.35,244.00,245.50,239.20,243.35,0.80,+0.33,"364,736",15:11:33.000,301.55,220.50,2019-10-15 15:10:31,2019-10-15,15,10
HERHON,"2,676.10","2,609.25","2,616.85","2,699.50","2,615.00","2,609.25",66.85,+2.56,"56,031",15:11:34.000,"3,382.70","2,228.25",2019-10-15 15:10:31,2019-10-15,15,10
BRIIND,"3,190.00","3,107.20","3,139.90","3,192.00","3,115.45","3,107.20",82.80,+2.66,"19,551",15:11:36.000,"3,443.90","2,302.00",2019-10-15 15:10:31,2019-10-15,15,10
UNIP,582.30,586.95,585.30,590.95,580.20,586.95,-4.65,-0.79,"79,383",15:11:38.000,709.25,390.53,2019-10-15 15:10:31,2019-10-15,15,10
DRREDD,"2,686.85","2,648.90","2,663.10","2,695.80","2,659.80","2,648.90",37.95,+1.43,"10,293",15:11:40.000,"2,965.20","2,065.30",2019-10-15 15:10:31,2019-10-15,15,10
ADAPOR,413.85,406.95,409.50,414.40,407.60,406.95,6.90,+1.70,"73,378",15:11:40.000,430.00,293.95,2019-10-15 15:10:31,2019-10-15,15,10
GRASIM,703.05,698.65,699.00,705.90,691.95,698.65,4.40,+0.63,"24,121",15:11:42.000,958.55,635.60,2019-10-15 15:10:31,2019-10-15,15,10
VEDLIM,153.30,147.85,147.50,155.80,144.60,147.85,5.45,+3.69,"1,128,713",15:11:46.000,228.00,125.70,2019-10-15 15:10:31,2019-10-15,15,10
HINDAL,192.75,188.80,188.00,195.35,186.00,188.80,3.95,+2.09,"317,379",15:11:48.000,246.00,171.25,2019-10-15 15:10:31,2019-10-15,15,10
TATSTE,349.75,344.85,345.50,358.25,338.80,344.85,4.90,+1.42,"1,528,993",15:11:50.000,610.00,320.30,2019-10-15 15:10:31,2019-10-15,15,10
EICMOT,"19,184.75","18,311.25","18,370.00","19,288.00","18,270.00","18,311.25",873.50,+4.77,"6,226",15:11:51.000,"25,300.00","15,196.95",2019-10-15 15:10:31,2019-10-15,15,10
GAIL,127.90,125.85,126.50,129.05,125.60,125.85,2.05,+1.63,"231,041",15:11:52.000,190.98,119.65,2019-10-15 15:10:31,2019-10-15,15,10
JSWSTE,220.25,221.50,221.05,226.90,214.50,221.50,-1.25,-0.56,"652,514",15:11:54.000,384.90,201.90,2019-10-15 15:10:31,2019-10-15,15,10
BHAINF,257.00,259.25,258.25,260.30,255.45,259.25,-2.25,-0.87,"30,562",15:11:55.000,333.80,238.70,2019-10-15 15:10:31,2019-10-15,15,10
